RESULTADO	PROGRAMA	CLASIFICACION	NPERSONAS	NIVELEDUC	OCUPADO	HOMBRE
.82647699	1	16	4	11	1	0
1.1157777	1	15	4	11	1	1
1.9870209	1	15	4	11	1	0
1.295239	1	20	2	13	1	0
1.8111544	1	11	3	6	1	0
.68763483	1	14	3	8	1	1
1.1602561	1	20	3	16	1	1
1.9153026	1	14	5	11	1	0
.98108035	1	12	6	11	1	1
.23255195	0	-3	7	2	1	1
.3185977	0	-1	7	7	1	0
.79428357	0	-8	8	0	1	0
.77775645	1	12	4	8	1	0
.15579417	0	-1	7	5	1	0
1.2318279	0	-1	7	5	1	0
.64380038	1	6	3	3	1	1
1.7673851	1	15	3	9	1	1
.74112791	1	17	3	11	1	0
1.1724428	1	18	3	11	1	1
.29184175	1	6	4	5	1	0
.25660366	1	8	4	5	1	1
.48183924	1	6	4	5	1	1
.99100292	1	15	4	11	1	1
1.2823957	1	17	4	13	1	1
1.5773388	1	17	4	13	1	0
.72158372	1	6	5	7	1	1
.35815972	1	0	6	5	1	0
2.2074821	0	-1	6	6	1	1
-.62684542	1	4	6	7	1	0
1.0730274	1	7	6	8	1	0
.8169387	1	8	6	9	1	0
.9498679	1	8	6	9	1	1
2.0137303	1	12	6	11	1	1
.20996529	0	-1	7	5	1	1
2.0700681	1	16	4	11	1	1
2.5648727	1	15	4	11	1	1
.38273123	1	1	7	9	1	0
.8368572	1	18	3	11	1	1
.98909473	1	20	3	14	1	0
-.070129752	0	-7	5	1	0	1
2.4177577	1	4	5	5	1	1
1.0427055	1	13	5	11	1	1
1.1125493	1	16	5	13	1	0
.7298072	0	-1	6	4	1	1
.77738786	1	17	6	16	1	0
.89604241	1	13	4	9	1	0
.54868323	1	9	3	5	1	1
.76608074	0	-10	13	2	1	0
1.2580079	1	16	3	11	1	0
1.2577714	1	16	3	11	1	1
.77824926	1	9	7	11	1	0
.89049762	1	4	5	5	1	0
.81531656	1	16	3	9	1	0
.93576342	1	16	3	11	1	0
1.8481025	1	20	3	16	1	0
1.0097996	1	13	4	9	1	0
-.071659014	1	15	4	11	1	0
1.2344722	1	15	4	11	1	0
2.7652669	1	15	4	11	1	1
1.2599179	1	15	4	11	1	0
1.2643096	1	16	4	11	1	0
2.2639303	1	16	4	11	1	0
1.2798173	1	5	5	5	1	1
-1.2994145	0	-3	8	5	1	1
.68736601	1	0	10	12	1	1
.48253638	1	11	7	11	1	0
-.073351808	1	9	7	11	1	0
.85943776	1	15	4	11	1	0
1.9273193	1	14	5	11	1	0
2.1430478	1	20	3	14	1	1
-.4637771	0	-1	4	2	1	1
.3321262	1	9	4	7	1	0
1.1330215	1	19	4	14	1	0
-.025389621	1	1	6	5	1	0
1.7699385	1	19	5	16	1	1
1.6144133	1	12	4	8	1	0
1.2576376	1	14	5	11	1	0
.48435819	1	17	3	10	1	1
1.8970189	1	9	3	5	1	1
1.0565103	1	2	4	4	1	1
1.0076194	1	9	4	6	1	1
.79326338	1	18	4	12	1	1
1.2189877	1	12	5	10	1	0
1.6241585	1	13	5	11	1	1
.81301767	1	13	5	11	1	1
.88232112	1	16	5	13	1	0
.17457701	0	-7	6	3	0	0
.73590696	1	17	5	14	1	1
.44452637	1	8	3	3	1	1
1.3075465	1	17	4	12	1	0
.96192157	1	2	5	5	1	0
2.0206275	1	20	3	13	1	0
.078358404	0	-3	6	1	1	1
2.2352092	1	14	3	8	1	0
1.2888923	1	17	3	11	1	1
.54686058	1	15	4	11	1	1
.2818518	1	11	6	11	1	1
.22429444	0	-1	7	5	1	1
2.0900481	1	17	3	11	1	1
.68473506	1	9	3	4	1	0
1.6954504	1	16	3	11	1	0
.7296496	1	17	4	13	1	0
1.9334221	0	-1	8	8	1	0
1.1882751	1	1	6	5	1	0
-.1946179	0	-6	8	3	1	0
1.9471439	1	14	3	7	1	1
2.0579693	1	17	3	11	1	1
1.181048	1	15	4	11	1	1
2.4021251	1	19	4	14	1	0
.82550997	1	9	5	8	1	0
1.3980703	1	17	3	11	1	0
.82108307	1	16	3	11	1	1
1.4161732	1	7	5	7	1	1
.85169369	1	0	5	3	1	0
1.0789403	1	16	3	11	1	0
.17294852	0	-5	8	3	1	1
.81605566	1	8	4	5	1	0
1.6425573	1	15	3	9	1	1
1.9527065	1	17	3	11	1	1
.66321939	1	8	4	5	1	1
2.2459316	1	14	4	9	1	0
.69583577	1	0	5	3	1	1
.71308905	1	6	5	7	1	1
2.5970569	1	14	5	11	1	1
1.5806335	1	19	2	11	1	1
1.1436393	1	17	3	10	1	1
1.1580343	1	16	3	11	1	1
1.0789461	1	17	3	11	1	0
2.3840628	1	18	3	11	1	0
1.4237922	1	18	3	11	1	0
1.0091898	1	15	4	11	1	0
.31129473	1	18	4	12	1	0
.95454037	1	8	5	6	1	0
.27499357	0	-1	6	6	1	1
.54172331	0	-1	6	11	0	1
.2520656	0	-4	7	2	1	0
.93861336	1	1	8	9	1	1
3.4866996	1	12	4	8	1	0
2.0501945	1	16	4	11	1	0
.099263124	0	-9	10	2	1	1
1.9837472	1	15	4	11	1	1
1.8700367	1	15	4	11	1	0
1.1510353	1	15	4	11	1	0
.76656371	1	15	4	11	1	1
1.1115881	1	16	4	11	1	0
.57572496	0	-3	8	4	1	1
2.1606383	0	-1	8	9	1	1
-1.1077737	1	5	4	3	1	1
-.71955448	0	-9	8	3	0	1
.85656446	1	15	4	11	1	1
.83075088	1	16	4	11	1	1
.96266818	1	11	4	6	1	1
1.4482032	1	13	4	10	1	0
1.2230698	1	17	4	13	1	1
.6687814	0	-1	6	5	1	0
2.086287	1	20	3	13	1	1
1.2822479	1	14	3	8	1	1
.93185896	1	13	3	8	1	0
2.6456428	1	17	3	11	1	0
1.2723179	1	16	3	11	1	1
1.4118401	1	13	4	9	1	1
.97014999	1	17	4	13	1	0
1.1889805	1	17	5	14	1	1
.047928195	1	0	6	6	1	0
.92491573	0	-8	10	2	1	0
1.2934256	1	19	4	14	1	0
1.8347907	1	16	3	11	1	0
.87024361	1	16	3	11	1	1
.8698386	1	16	4	11	1	0
.36150485	1	15	4	11	1	1
.37753958	1	9	5	6	1	1
-.93947679	1	14	5	11	1	0
-.12181104	0	-8	5	2	0	1
.88576746	1	0	5	4	1	0
.47179109	1	16	3	11	1	1
.99792147	1	16	3	11	1	1
.80741954	1	11	4	8	1	0
.68529952	1	15	4	11	1	0
.49049604	1	20	4	16	1	1
1.145344	1	14	5	11	1	1
-.32895404	1	16	6	14	1	1
.34541276	1	8	4	12	0	1
.1300678	1	15	4	11	1	1
.33042288	1	16	3	11	1	0
1.4168983	1	17	3	11	1	0
.58031356	1	16	4	11	1	1
1.2313626	1	16	4	11	1	1
.90545428	1	12	6	11	1	1
1.2251985	1	17	3	11	1	1
1.2216977	1	20	3	13	1	1
-.63989556	1	9	7	11	1	1
.95829231	1	9	3	4	1	0
1.258634	1	17	3	11	1	1
1.1656039	1	9	4	7	1	0
1.9995126	1	19	4	14	1	0
2.3833716	1	11	5	10	1	0
-.42197022	1	9	4	7	1	1
1.4300534	1	16	4	11	1	0
.75892246	1	8	4	5	1	0
1.4695024	1	17	4	12	1	1
-.083731525	1	14	5	11	1	1
1.2540692	1	13	5	11	1	1
.96212792	1	12	4	8	1	1
1.0030918	1	15	4	11	1	1
1.1464033	1	17	3	10	1	1
1.0978035	1	17	3	11	1	0
1.0273319	1	17	3	11	1	1
1.7302197	1	19	4	12	1	0
.49121037	1	4	5	5	1	1
.9091419	1	13	5	11	1	0
1.2088805	1	13	5	11	1	1
.520827	0	-2	6	2	1	1
.54209799	0	-2	6	3	1	1
1.053663	1	17	6	16	1	1
-.36869732	0	-10	14	5	1	1
.54930949	1	13	3	8	1	1
1.3265545	1	1	6	5	1	0
1.3470862	1	20	3	13	1	0
1.5434825	1	20	3	14	1	1
1.002019	1	9	4	7	1	1
1.8118224	1	15	4	11	1	0
1.3750958	1	16	4	11	1	0
.61496878	0	-2	8	6	1	0
1.072361	1	14	5	11	1	0
1.1228139	1	18	3	11	1	0
2.743686	1	17	3	11	1	1
.73657078	1	15	4	11	1	0
1.1208413	1	16	4	11	1	1
.50448501	1	2	8	11	1	1
1.7007197	1	16	3	9	1	1
.18549232	0	-2	6	3	1	0
1.4984338	1	17	3	11	1	1
.36564597	0	-4	5	5	0	0
.91793895	1	11	4	6	1	0
-.12833881	1	6	5	6	1	1
1.3280108	1	19	5	16	1	0
-.33799234	0	-10	16	8	1	1
1.1479521	1	16	3	11	1	0
.48806897	1	13	5	11	1	0
1.3946507	1	6	4	5	1	1
1.0384308	1	13	3	7	1	0
2.0669651	1	16	4	11	1	0
1.281734	1	16	4	13	1	1
.89023924	1	9	5	8	1	0
1.0885361	1	14	5	11	1	0
-.11690588	0	-7	6	5	0	0
1.1589919	1	12	6	11	1	0
1.5330883	1	16	3	11	1	1
2.0642567	1	15	4	11	1	1
.9172616	1	15	5	12	1	1
-.52237201	0	-10	10	4	0	1
-.21945959	0	-10	15	6	1	0
1.5383081	1	11	6	11	1	1
1.4527633	1	19	3	14	1	1
1.7991968	1	9	4	7	1	1
.5641579	1	12	4	8	1	1
.79444873	1	15	4	11	1	0
1.9678822	1	16	4	11	1	0
.43442959	1	0	5	3	1	1
1.1535662	1	16	5	14	1	1
.97246695	1	7	6	9	1	0
1.276158	1	11	6	11	1	0
1.0998179	1	11	5	8	1	0
1.1967121	1	20	3	13	1	0
.81916457	1	13	3	7	1	1
1.0172319	1	15	4	11	1	1
1.7186402	1	16	4	11	1	0
1.3023958	1	20	4	15	1	1
1.106679	1	13	5	11	1	1
1.554706	1	19	2	11	1	1
.16494709	1	4	4	3	1	1
.95522612	1	15	4	11	1	0
.44077808	1	14	4	11	1	1
1.6722749	1	15	4	11	1	0
.42941439	1	8	5	6	1	0
.98316693	1	13	5	11	1	0
.89380008	1	9	7	11	1	0
1.4362986	1	11	7	11	1	1
.51115817	0	-2	8	6	1	1
1.9267493	1	14	3	8	1	1
1.1380775	1	9	4	5	1	0
2.8716514	1	13	5	11	1	0
1.0886773	1	12	6	11	1	1
1.8181946	1	11	6	11	1	1
1.4208286	1	12	5	9	1	1
1.4864281	1	16	3	10	1	1
.3690562	1	16	4	11	1	0
.22059575	1	17	4	13	1	0
1.2116607	1	13	5	11	1	1
.22841156	1	0	8	9	1	1
.50522983	1	15	4	11	1	0
1.8691262	1	17	3	10	1	1
-.45976096	0	-7	6	5	0	0
1.2642065	1	14	3	7	1	1
1.3362275	1	20	3	14	1	1
.98637867	1	6	4	5	1	0
.17369136	0	-3	6	3	1	1
1.5342188	1	17	3	11	1	1
1.4681715	1	20	3	13	1	1
1.0372357	1	15	4	11	1	0
1.0508633	1	15	4	11	1	0
1.7885641	1	15	4	11	1	0
1.2081354	1	14	4	11	1	1
1.9336164	1	12	6	11	1	1
1.308062	0	-10	11	7	0	0
.30406779	0	-9	11	1	1	1
1.0103914	1	16	4	11	1	0
.1813415	1	17	3	11	1	1
1.2772207	1	16	4	12	1	0
1.4381853	1	17	4	13	1	1
-.35902074	0	-8	10	3	1	1
.942141	1	20	3	13	1	1
1.7059298	1	20	3	13	1	1
.99226707	1	14	4	10	1	1
1.0009248	1	14	4	10	1	0
1.9481091	1	15	5	12	1	1
1.6681863	1	15	5	12	1	0
1.1284066	1	16	4	11	1	0
.95748669	1	16	4	11	1	1
.44563335	1	0	4	2	1	0
.83047128	1	11	6	11	1	1
.84177804	1	12	6	11	1	0
.74487644	1	12	6	11	1	0
.62818164	1	11	6	11	1	1
1.8649241	1	11	5	8	1	1
.79627538	1	14	6	14	1	1
2.0592215	1	14	4	11	1	1
.54854488	1	11	8	13	1	1
.63839138	1	9	7	11	1	0
1.1199502	1	15	4	11	1	0
.12741034	1	14	5	11	1	0
1.3612238	1	19	3	11	1	0
-.084588744	1	16	4	11	1	1
1.718435	1	12	6	11	1	1
.55274129	0	-4	8	5	1	1
1.1483909	1	10	3	11	0	0
1.4245757	1	16	3	11	1	1
1.4200708	1	18	3	11	1	0
.33217722	1	20	3	13	1	1
-.12502806	0	-3	4	5	0	1
.94007617	1	17	4	13	1	1
.73709607	1	17	5	14	1	1
1.3651358	1	6	6	9	1	0
.99961168	1	16	6	16	1	0
1.1896168	1	18	6	16	1	1
.25870806	1	14	5	11	1	1
1.7606835	1	16	3	11	1	1
.98382497	1	12	5	11	1	0
-.47706684	0	-1	10	11	1	1
-.15720558	0	-8	11	5	1	0
1.4131528	1	19	5	16	1	0
3.1557598	1	14	7	16	1	0
1.1627843	1	16	4	11	1	0
1.2309579	1	16	4	11	1	0
1.9625366	1	15	4	11	1	0
-.69678855	1	5	5	5	1	1
1.2213457	1	20	3	16	1	1
1.0326859	1	12	5	11	1	1
1.3908838	1	17	3	11	1	1
1.447136	1	17	3	11	1	0
1.1992797	1	16	5	14	1	0
1.5286252	1	19	4	16	1	1
.82802284	1	4	5	5	1	0
.44507277	1	0	4	9	0	1
.63655615	1	2	5	5	1	1
1.4002353	1	19	4	14	1	1
-.52648211	0	-10	16	4	0	0
1.9051759	1	16	4	12	1	1
1.1070468	1	13	5	11	1	0
1.2815688	1	19	4	14	1	0
.21165754	0	-1	5	2	1	0
.58726656	1	14	5	11	1	1
1.6890954	1	19	5	16	1	0
.47256497	0	-3	7	3	1	1
.72625726	1	14	5	11	1	1
2.3379691	1	19	4	14	1	0
.79169005	1	16	3	11	1	0
.035278033	1	15	4	11	1	1
2.8242955	1	15	4	11	1	0
1.488132	1	11	5	9	1	0
.80114591	0	-2	7	5	1	0
.36149788	0	-1	4	2	1	0
.62123311	1	10	7	11	1	1
.71733749	1	11	7	11	1	1
1.3537328	1	19	5	16	1	1
.97912294	1	16	3	10	1	1
1.2173455	1	16	3	11	1	0
1.4337585	1	20	3	16	1	0
.96499377	1	9	4	6	1	1
1.1482242	1	15	4	11	1	0
1.0847454	1	15	4	11	1	0
-.36116329	1	5	5	5	1	0
.59773314	1	9	7	11	1	0
.020043612	0	-2	11	11	1	1
-.88228488	0	-10	8	2	0	1
1.5199096	1	14	4	10	1	1
.4452624	0	-2	8	13	0	0
1.2746348	1	16	4	11	1	1
.46567962	0	-2	7	4	1	0
-1.3228902	0	-3	7	4	1	0
.74750292	1	11	4	7	1	0
1.6241906	1	20	3	16	1	0
1.766235	1	6	4	5	1	0
1.2426126	1	15	4	11	1	0
1.4915583	1	19	3	12	1	1
1.0401554	1	20	3	14	1	1
.69733059	1	12	4	8	1	1
1.3797072	1	20	4	16	1	1
1.4710695	1	20	4	16	1	0
1.1055411	1	12	6	11	1	1
.44453657	0	-3	8	5	1	1
1.8455861	0	-10	8	1	0	0
.91248417	1	16	3	11	1	0
1.1599116	1	16	3	11	1	1
1.9741213	1	20	4	16	1	1
.051767267	0	-2	5	0	1	0
1.0498533	1	7	5	6	1	1
1.4489708	1	13	5	11	1	0
.42552572	1	14	5	11	1	0
.528593	1	2	5	5	1	0
.93484879	1	8	6	8	1	0
-.62101787	1	0	4	1	1	1
1.8173246	1	11	6	11	1	1
1.7680238	1	20	3	17	1	1
.85901827	1	15	7	16	1	1
.2591944	0	-4	9	5	1	1
-.18365827	0	-8	11	5	1	1
.1706015	0	-4	9	6	1	0
1.530073	1	20	4	16	1	0
1.0782326	1	13	3	7	1	0
1.0458728	1	14	5	11	1	1
.19954088	0	-4	7	3	1	0
.23988692	0	-10	11	3	0	0
1.7227755	1	4	4	3	1	1
1.3478761	1	20	3	13	1	1
.52564192	0	-1	4	0	1	0
.58921546	1	8	4	5	1	0
1.7469475	1	8	4	5	1	0
1.2302104	1	17	3	11	1	1
.61982095	0	-3	6	8	0	1
.91119277	1	15	6	15	1	0
1.8356936	1	8	4	5	1	1
1.3120496	1	12	4	8	1	0
1.117788	1	19	4	14	1	1
2.3622265	1	19	4	14	1	1
1.7100323	1	16	3	11	1	1
2.4689786	1	19	5	16	1	0
.42916396	1	6	5	6	1	1
1.193361	1	17	3	11	1	0
1.5476438	1	16	3	11	1	0
1.4998152	1	17	3	11	1	0
.50787568	1	17	3	11	1	1
.63975215	1	8	4	5	1	0
1.4209359	0	-4	10	7	1	1
.87994599	1	20	3	14	1	1
.92651957	1	11	3	6	1	1
1.3565325	1	20	2	16	1	0
2.1841235	1	20	4	19	1	1
.55660111	1	3	7	8	1	0
1.273935	1	3	7	8	1	1
2.4537046	1	15	4	11	1	1
.43499479	1	2	7	9	1	0
-.11194565	0	-10	12	0	0	0
1.4856864	1	17	3	11	1	1
1.4682975	1	14	5	11	1	0
.78757316	1	11	5	9	1	0
.89105153	1	12	6	11	1	0
1.3328393	1	18	3	11	1	0
1.5751848	1	20	3	14	1	1
1.4627851	1	14	5	11	1	1
-.71979797	0	-1	6	4	1	0
1.1053959	1	11	3	6	1	0
1.2024553	1	14	5	11	1	0
1.3180052	1	19	5	16	1	0
2.0312097	1	13	5	11	1	1
.90577644	1	11	4	8	1	1
.061460402	1	8	4	5	1	0
1.2960858	1	16	3	11	1	1
.80058485	1	8	5	14	0	1
1.8264064	1	19	4	13	1	0
1.1983992	1	15	4	11	1	1
.26075315	0	-7	6	5	0	1
.89754903	1	14	5	11	1	1
.83549702	1	12	4	7	1	0
1.1484444	0	-1	9	9	1	1
1.8315145	1	14	4	9	1	1
.59431309	0	-1	6	3	1	0
.43959486	0	-1	5	2	1	0
1.1002409	1	12	4	7	1	0
.44384009	1	16	4	11	1	0
1.6895258	1	20	3	14	1	0
1.3290948	1	11	5	8	1	1
.54698348	1	10	5	8	1	1
.41005841	1	9	3	4	1	1
.78161329	0	-8	6	3	0	0
.6460079	1	9	4	5	1	1
1.344243	1	20	3	16	1	0
2.5128129	1	20	3	18	1	0
1.4029944	1	15	4	11	1	0
.53117049	1	6	5	6	1	1
2.3272877	1	17	6	16	1	0
1.0719802	1	13	4	9	1	1
2.0293953	1	20	3	16	1	0
.57269084	0	-1	7	6	1	0
.91272509	1	20	4	16	1	0
.60283124	1	12	5	11	1	0
1.224676	1	19	5	16	1	1
1.3921969	1	14	7	14	1	1
1.696668	1	16	3	11	1	1
.32337993	1	2	6	6	1	1
1.590022	1	12	6	11	1	0
1.0934589	1	19	3	12	1	0
1.1853505	1	15	4	11	1	0
1.0247557	1	14	6	13	1	0
2.4919999	1	16	6	14	1	0
1.2719989	1	18	6	16	1	1
.41593987	1	9	5	6	1	1
.43038011	1	2	5	5	1	1
.73807585	1	15	4	11	1	1
-.64087844	0	-2	5	0	1	0
2.0139267	1	12	6	11	1	0
.71584505	1	10	7	11	1	1
1.3617384	1	17	3	10	1	1
1.4366243	1	17	4	12	1	1
1.4481235	1	10	3	5	1	1
.60268235	1	3	7	8	1	1
.11084861	1	16	4	11	1	0
2.0034254	1	16	4	11	1	1
1.4206377	1	15	4	11	1	1
.81703961	1	13	6	13	1	0
.41302136	0	-4	9	5	1	0
1.2653136	1	20	3	15	1	0
-.49640971	0	-6	5	4	0	1
1.2893173	1	14	5	11	1	0
-.638147	1	9	3	4	1	0
2.1560664	1	15	4	11	1	1
1.2331443	1	0	7	7	1	0
1.2102863	1	18	3	11	1	1
1.173077	1	16	4	11	1	0
1.1162763	1	16	3	11	1	1
.54442364	1	0	6	5	1	1
1.2962614	1	20	3	17	1	0
.34261167	0	-8	10	11	0	0
-.1284451	0	-10	9	0	0	0
.94866353	1	10	7	11	1	1
1.2291903	1	12	6	11	1	0
1.3245919	1	20	3	13	1	0
.20090802	0	-8	6	2	0	1
.44857559	0	-2	7	11	0	1
1.3739415	1	15	4	11	1	1
1.1930741	1	15	4	11	1	0
.57575411	1	0	6	5	1	1
1.1808048	1	19	4	14	1	0
.57010603	1	15	4	11	1	1
1.2828183	1	14	5	11	1	0
1.8693973	1	5	3	9	0	0
1.5400046	1	11	3	5	1	1
.26484406	0	-2	8	5	1	0
1.3296803	1	20	5	19	1	1
1.0570676	1	15	4	11	1	0
1.0895276	1	9	4	6	1	0
.57607555	1	4	7	8	1	0
.80207378	0	-1	7	5	1	1
.64923561	1	2	6	6	1	1
1.4955765	1	13	5	11	1	1
-.017297	0	-4	9	5	1	1
.2219243	1	9	5	8	1	0
-.34906822	0	-9	10	2	1	1
1.2331332	1	14	5	11	1	0
1.7799991	1	12	4	8	1	1
1.1744903	1	13	7	14	1	1
.40326914	0	-4	6	0	1	1
.78347278	1	9	7	11	1	1
-.39698291	0	-4	10	8	1	1
1.3934244	1	14	4	9	1	0
1.2096922	1	9	5	8	1	0
.50350887	0	-7	6	5	0	0
.4971897	0	-7	6	5	0	0
-.6053825	0	-2	8	5	1	1
.51602387	1	9	4	6	1	1
.62685585	0	-10	11	5	0	0
1.3554759	1	17	3	11	1	1
.97256488	1	14	5	11	1	1
-.23528516	0	-2	5	0	1	0
.23808987	0	-5	5	4	0	0
-.009843817	0	-10	10	2	0	1
1.6994448	1	15	4	11	1	0
-.58649325	0	-3	7	3	1	1
1.1403289	1	20	4	16	1	0
2.1754944	1	15	4	11	1	0
.55981326	1	11	4	7	1	1
-.26486316	0	-1	7	5	1	1
-.29733244	0	-7	10	3	1	1
.10732207	0	-8	12	6	1	0
.077308565	1	8	3	2	1	1
.47621673	0	-6	7	0	1	0
.17294748	1	4	4	3	1	1
.36029518	1	1	6	5	1	1
.027936095	1	19	3	11	1	0
1.0567806	1	15	3	9	1	1
.67327601	1	7	5	6	1	1
.29360971	0	-2	7	3	1	1
1.2235162	1	15	4	11	1	1
.029129786	0	-9	9	6	0	0
1.5602018	1	20	4	16	1	1
1.8636914	1	18	5	14	1	0
.64360374	1	2	5	5	1	1
.45069084	1	3	7	8	1	1
.082769826	0	-9	9	0	1	1
1.3201854	1	20	3	16	1	0
1.1212516	1	9	7	11	1	0
1.9811784	1	19	3	11	1	0
.98384905	1	8	6	8	1	0
1.0564156	0	-4	11	8	1	0
-.46922722	0	-5	11	8	1	1
.33861396	0	-8	8	5	0	0
.5267055	0	-7	8	0	1	1
.84414941	1	8	8	11	1	1
-.0022127987	0	-9	8	5	0	0
.60101128	1	9	4	6	1	1
.46443659	1	0	6	5	1	0
1.3569546	1	2	9	11	1	1
1.1010168	1	4	9	11	1	0
.011282066	0	-2	8	13	0	1
1.6420768	1	11	4	7	1	0
.81788719	1	11	4	7	1	1
1.0690953	1	11	5	9	1	0
1.2159618	1	14	4	9	1	1
.97152215	0	-1	5	2	1	0
.92417514	1	11	6	11	1	0
1.4352797	1	0	6	5	1	0
.40340012	1	15	3	9	1	1
1.0416427	1	2	5	5	1	1
1.294683	1	11	4	5	1	1
1.6743414	1	2	9	11	1	0
.7247768	1	12	5	11	1	0
.86043513	1	20	4	14	1	0
1.7677989	1	17	4	11	1	1
1.1581961	1	2	3	1	1	0
1.3870293	1	19	3	12	1	1
1.2636443	1	14	5	11	1	1
-.31198227	0	-10	17	4	1	1
1.0252191	1	14	4	8	1	1
1.3688573	1	2	3	0	1	1
-.35319144	0	-5	10	6	1	1
.34035441	1	10	3	3	1	0
1.0923258	1	20	5	16	1	0
.90405434	1	19	5	14	1	0
.42277351	1	1	5	3	1	1
1.8035657	1	9	3	3	1	0
.77736861	1	9	4	5	1	1
.69573408	1	14	5	11	1	0
1.9965845	1	18	3	9	1	0
2.133585	0	-2	7	5	1	1
.2526243	0	-3	10	8	1	0
.47291061	1	6	5	5	1	0
-.51506901	1	4	5	3	1	1
1.3005348	1	14	4	8	1	0
.9574309	1	14	6	11	1	1
.37578723	1	10	5	7	1	1
.54661983	0	-3	12	10	1	0
.47944	1	9	7	10	1	0
